station_id,station_name,full_station_name,station_number,station_type,latitude,longitude,status,county_name,sample_code,sample_date,sample_depth,sample_depth_units,parameter,result,reporting_limit,units,method_name
11237,02S03W19Q001M,02S03W19Q001M,02S03W19Q001M,Groundwater,37.73690000,-122.23020000,"Public, Review Status Unknown",Alameda,WDIS_0744299,09/02/1983 11:00,,Feet,Dissolved Boron,.4,0.10000000,mg/L,"Std Method 4500-B, C"
11237,02S03W19Q001M,02S03W19Q001M,02S03W19Q001M,Groundwater,37.73690000,-122.23020000,"Public, Review Status Unknown",Alameda,WDIS_0744299,09/02/1983 11:00,,Feet,Dissolved Calcium,185,1.00000000,mg/L,EPA 215.1
11237,02S03W19Q001M,02S03W19Q001M,02S03W19Q001M,Groundwater,37.73690000,-122.23020000,"Public, Review Status Unknown",Alameda,WDIS_0744299,09/02/1983 11:00,,Feet,Dissolved Chloride,568,1.00000000,mg/L,EPA 325.2
11237,02S03W19Q001M,02S03W19Q001M,02S03W19Q001M,Groundwater,37.73690000,-122.23020000,"Public, Review Status Unknown",Alameda,WDIS_0744299,09/02/1983 11:00,,Feet,Dissolved Hardness,709,1.00000000,mg/L as CaCO3,Std Method 2340 B (D)
11237,02S03W19Q001M,02S03W19Q001M,02S03W19Q001M,Groundwater,37.73690000,-122.23020000,"Public, Review Status Unknown",Alameda,WDIS_0744299,09/02/1983 11:00,,Feet,Dissolved Magnesium,60,0.10000000,mg/L,EPA 242.1
11237,02S03W19Q001M,02S03W19Q001M,02S03W19Q001M,Groundwater,37.73690000,-122.23020000,"Public, Review Status Unknown",Alameda,WDIS_0744299,09/02/1983 11:00,,Feet,Dissolved Potassium,3.4,0.10000000,mg/L,EPA 258.1
11237,02S03W19Q001M,02S03W19Q001M,02S03W19Q001M,Groundwater,37.73690000,-122.23020000,"Public, Review Status Unknown",Alameda,WDIS_0744299,09/02/1983 11:00,,Feet,Dissolved Sodium,145,1.00000000,mg/L,EPA 273.1
11237,02S03W19Q001M,02S03W19Q001M,02S03W19Q001M,Groundwater,37.73690000,-122.23020000,"Public, Review Status Unknown",Alameda,WDIS_0744299,09/02/1983 11:00,,Feet,Dissolved Sulfate,45,1.00000000,mg/L,EPA 375.2
11237,02S03W19Q001M,02S03W19Q001M,02S03W19Q001M,Groundwater,37.73690000,-122.23020000,"Public, Review Status Unknown",Alameda,WDIS_0744299,09/02/1983 11:00,,Feet,Total Alkalinity,201,1.00000000,mg/L as CaCO3,EPA 310.1
11237,02S03W19Q001M,02S03W19Q001M,02S03W19Q001M,Groundwater,37.73690000,-122.23020000,"Public, Review Status Unknown",Alameda,WDIS_0744299,09/02/1983 11:00,,Feet,Total Dissolved Solids,1380,1.00000000,mg/L at 180 °C,EPA 160.1
11237,02S03W19Q001M,02S03W19Q001M,02S03W19Q001M,Groundwater,37.73690000,-122.23020000,"Public, Review Status Unknown",Alameda,WDIS_0744299,09/02/1983 11:00,,Feet,pH,7.9,0.10000000,pH Units,EPA 150.1
11237,02S03W19Q001M,02S03W19Q001M,02S03W19Q001M,Groundwater,37.73690000,-122.23020000,"Public, Review Status Unknown",Alameda,WDIS_0744302,09/12/1989 13:00,,Feet,Conductance,2160,1.00000000,uS/cm,EPA 120.1
11237,02S03W19Q001M,02S03W19Q001M,02S03W19Q001M,Groundwater,37.73690000,-122.23020000,"Public, Review Status Unknown",Alameda,WDIS_0744302,09/12/1989 13:00,,Feet,Dissolved Calcium,192,1.00000000,mg/L,EPA 215.1
11237,02S03W19Q001M,02S03W19Q001M,02S03W19Q001M,Groundwater,37.73690000,-122.23020000,"Public, Review Status Unknown",Alameda,WDIS_0744302,09/12/1989 13:00,,Feet,Dissolved Chloride,547,1.00000000,mg/L,EPA 325.2
11237,02S03W19Q001M,02S03W19Q001M,02S03W19Q001M,Groundwater,37.73690000,-122.23020000,"Public, Review Status Unknown",Alameda,WDIS_0744302,09/12/1989 13:00,,Feet,Dissolved Hardness,727,1.00000000,mg/L as CaCO3,Std Method 2340 B (D)
11237,02S03W19Q001M,02S03W19Q001M,02S03W19Q001M,Groundwater,37.73690000,-122.23020000,"Public, Review Status Unknown",Alameda,WDIS_0744302,09/12/1989 13:00,,Feet,Dissolved Magnesium,60,0.10000000,mg/L,EPA 242.1
11237,02S03W19Q001M,02S03W19Q001M,02S03W19Q001M,Groundwater,37.73690000,-122.23020000,"Public, Review Status Unknown",Alameda,WDIS_0744302,09/12/1989 13:00,,Feet,Dissolved Potassium,3.5,0.10000000,mg/L,EPA 258.1
11237,02S03W19Q001M,02S03W19Q001M,02S03W19Q001M,Groundwater,37.73690000,-122.23020000,"Public, Review Status Unknown",Alameda,WDIS_0744302,09/12/1989 13:00,,Feet,Dissolved Sodium,148,1.00000000,mg/L,EPA 273.1
11237,02S03W19Q001M,02S03W19Q001M,02S03W19Q001M,Groundwater,37.73690000,-122.23020000,"Public, Review Status Unknown",Alameda,WDIS_0744302,09/12/1989 13:00,,Feet,Total Alkalinity,204,1.00000000,mg/L as CaCO3,EPA 310.1
11237,02S03W19Q001M,02S03W19Q001M,02S03W19Q001M,Groundwater,37.73690000,-122.23020000,"Public, Review Status Unknown",Alameda,WDIS_0744302,09/12/1989 13:00,,Feet,pH,8,0.10000000,pH Units,EPA 150.1
11237,02S03W19Q001M,02S03W19Q001M,02S03W19Q001M,Groundwater,37.73690000,-122.23020000,"Public, Review Status Unknown",Alameda,WDIS_0744300,09/19/1985 11:30,,Feet,*No Lab Analyses (Field Measures Only),,, ,EPA 353.2 (DWR Modified)
11237,02S03W19Q001M,02S03W19Q001M,02S03W19Q001M,Groundwater,37.73690000,-122.23020000,"Public, Review Status Unknown",Alameda,WDIS_0744300,09/19/1985 11:30,,Feet,Conductance,3510,1.00000000,uS/cm,EPA 120.1
11237,02S03W19Q001M,02S03W19Q001M,02S03W19Q001M,Groundwater,37.73690000,-122.23020000,"Public, Review Status Unknown",Alameda,WDIS_0744300,09/19/1985 11:30,,Feet,Dissolved Calcium,310,1.00000000,mg/L,EPA 215.1
11237,02S03W19Q001M,02S03W19Q001M,02S03W19Q001M,Groundwater,37.73690000,-122.23020000,"Public, Review Status Unknown",Alameda,WDIS_0744300,09/19/1985 11:30,,Feet,Dissolved Chloride,1050,1.00000000,mg/L,EPA 325.2
11237,02S03W19Q001M,02S03W19Q001M,02S03W19Q001M,Groundwater,37.73690000,-122.23020000,"Public, Review Status Unknown",Alameda,WDIS_0744300,09/19/1985 11:30,,Feet,Dissolved Hardness,1270,1.00000000,mg/L as CaCO3,Std Method 2340 B (D)
11237,02S03W19Q001M,02S03W19Q001M,02S03W19Q001M,Groundwater,37.73690000,-122.23020000,"Public, Review Status Unknown",Alameda,WDIS_0744300,09/19/1985 11:30,,Feet,Dissolved Magnesium,120,0.10000000,mg/L,EPA 242.1
11237,02S03W19Q001M,02S03W19Q001M,02S03W19Q001M,Groundwater,37.73690000,-122.23020000,"Public, Review Status Unknown",Alameda,WDIS_0744300,09/19/1985 11:30,,Feet,Dissolved Sodium,174,1.00000000,mg/L,EPA 273.1
11237,02S03W19Q001M,02S03W19Q001M,02S03W19Q001M,Groundwater,37.73690000,-122.23020000,"Public, Review Status Unknown",Alameda,WDIS_0744300,09/19/1985 11:30,,Feet,Total Alkalinity,115,1.00000000,mg/L as CaCO3,EPA 310.1
11237,02S03W19Q001M,02S03W19Q001M,02S03W19Q001M,Groundwater,37.73690000,-122.23020000,"Public, Review Status Unknown",Alameda,WDIS_0744300,09/19/1985 11:30,,Feet,Total Dissolved Solids,2260,1.00000000,mg/L at 180 °C,EPA 160.1
11237,02S03W19Q001M,02S03W19Q001M,02S03W19Q001M,Groundwater,37.73690000,-122.23020000,"Public, Review Status Unknown",Alameda,WDIS_0744300,09/19/1985 11:30,,Feet,pH,7.6,0.10000000,pH Units,EPA 150.1
11240,02S03W21J001M,02S03W21J001M,02S03W21J001M,Groundwater,37.74230000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744305,07/16/1974 12:10,,Feet,Conductance,6840,1.00000000,uS/cm,EPA 120.1
11240,02S03W21J001M,02S03W21J001M,02S03W21J001M,Groundwater,37.74230000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744305,07/16/1974 12:10,,Feet,Dissolved Chloride,2060,0.10000000,mg/L,"Std Method 4500-Cl, B"
11240,02S03W21J001M,02S03W21J001M,02S03W21J001M,Groundwater,37.74230000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744305,07/16/1974 12:10,,Feet,Dissolved Sodium,408,1.00000000,mg/L,EPA 273.1
11240,02S03W21J001M,02S03W21J001M,02S03W21J001M,Groundwater,37.74230000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744305,07/16/1974 12:10,,Feet,Total Alkalinity,146,1.00000000,mg/L as CaCO3,EPA 310.1
11240,02S03W21J001M,02S03W21J001M,02S03W21J001M,Groundwater,37.74230000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744305,07/16/1974 12:10,,Feet,Total Hardness,2460,1.00000000,mg/L as CaCO3,EPA 130.2
11240,02S03W21J001M,02S03W21J001M,02S03W21J001M,Groundwater,37.74230000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744305,07/16/1974 12:10,,Feet,pH,7.4,0.10000000,pH Units,EPA 150.1
11240,02S03W21J001M,02S03W21J001M,02S03W21J001M,Groundwater,37.74230000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744303,07/21/1967 00:00,,Feet,Conductance,5090,1.00000000,uS/cm,EPA 120.1
11240,02S03W21J001M,02S03W21J001M,02S03W21J001M,Groundwater,37.74230000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744303,07/21/1967 00:00,,Feet,Dissolved Boron,.3,0.10000000,mg/L,"Std Method 4500-B, C"
11240,02S03W21J001M,02S03W21J001M,02S03W21J001M,Groundwater,37.74230000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744303,07/21/1967 00:00,,Feet,Dissolved Calcium,427,1.00000000,mg/L,EPA 215.2
11240,02S03W21J001M,02S03W21J001M,02S03W21J001M,Groundwater,37.74230000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744303,07/21/1967 00:00,,Feet,Dissolved Chloride,1440,0.10000000,mg/L,"Std Method 4500-Cl, B"
11240,02S03W21J001M,02S03W21J001M,02S03W21J001M,Groundwater,37.74230000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744303,07/21/1967 00:00,,Feet,Dissolved Magnesium,185,0.10000000,mg/L,"Std Method 3500-Mg, E"
11240,02S03W21J001M,02S03W21J001M,02S03W21J001M,Groundwater,37.74230000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744303,07/21/1967 00:00,,Feet,Dissolved Sodium,276,1.00000000,mg/L,"Std Method 3500-Na, D"
11240,02S03W21J001M,02S03W21J001M,02S03W21J001M,Groundwater,37.74230000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744303,07/21/1967 00:00,,Feet,Total Alkalinity,209,1.00000000,mg/L as CaCO3,EPA 310.1
11240,02S03W21J001M,02S03W21J001M,02S03W21J001M,Groundwater,37.74230000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744303,07/21/1967 00:00,,Feet,Total Hardness,1830,1.00000000,mg/L as CaCO3,EPA 130.2
11240,02S03W21J001M,02S03W21J001M,02S03W21J001M,Groundwater,37.74230000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744303,07/21/1967 00:00,,Feet,pH,8,0.10000000,pH Units,EPA 150.1
11240,02S03W21J001M,02S03W21J001M,02S03W21J001M,Groundwater,37.74230000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744304,08/07/1972 13:30,,Feet,Conductance,7380,1.00000000,uS/cm,EPA 120.1
11240,02S03W21J001M,02S03W21J001M,02S03W21J001M,Groundwater,37.74230000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744304,08/07/1972 13:30,,Feet,Dissolved Chloride,2280,0.10000000,mg/L,"Std Method 4500-Cl, B"
11240,02S03W21J001M,02S03W21J001M,02S03W21J001M,Groundwater,37.74230000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744306,08/19/1976 09:10,,Feet,Conductance,3160,1.00000000,uS/cm,EPA 120.1
11240,02S03W21J001M,02S03W21J001M,02S03W21J001M,Groundwater,37.74230000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744306,08/19/1976 09:10,,Feet,Dissolved Chloride,788,0.10000000,mg/L,"Std Method 4500-Cl, B"
11240,02S03W21J001M,02S03W21J001M,02S03W21J001M,Groundwater,37.74230000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744306,08/19/1976 09:10,,Feet,Dissolved Sodium,261,1.00000000,mg/L,EPA 273.1
11240,02S03W21J001M,02S03W21J001M,02S03W21J001M,Groundwater,37.74230000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744306,08/19/1976 09:10,,Feet,Total Alkalinity,209,1.00000000,mg/L as CaCO3,EPA 310.1
11240,02S03W21J001M,02S03W21J001M,02S03W21J001M,Groundwater,37.74230000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744306,08/19/1976 09:10,,Feet,Total Hardness,978,1.00000000,mg/L as CaCO3,EPA 130.2
11240,02S03W21J001M,02S03W21J001M,02S03W21J001M,Groundwater,37.74230000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744306,08/19/1976 09:10,,Feet,pH,7.8,0.10000000,pH Units,EPA 150.1
11241,02S03W21J002M,02S03W21J002M,02S03W21J002M,Groundwater,37.74230000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744307,08/15/1978 14:00,,Feet,Conductance,2110,1.00000000,uS/cm,EPA 120.1
11241,02S03W21J002M,02S03W21J002M,02S03W21J002M,Groundwater,37.74230000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744307,08/15/1978 14:00,,Feet,Dissolved Boron,.4,0.10000000,mg/L,"Std Method 4500-B, C"
11241,02S03W21J002M,02S03W21J002M,02S03W21J002M,Groundwater,37.74230000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744307,08/15/1978 14:00,,Feet,Dissolved Calcium,185,1.00000000,mg/L,EPA 215.1
11241,02S03W21J002M,02S03W21J002M,02S03W21J002M,Groundwater,37.74230000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744307,08/15/1978 14:00,,Feet,Dissolved Chloride,513,0.10000000,mg/L,"Std Method 4500-Cl, B"
11241,02S03W21J002M,02S03W21J002M,02S03W21J002M,Groundwater,37.74230000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744307,08/15/1978 14:00,,Feet,Dissolved Magnesium,51,0.10000000,mg/L,EPA 242.1
11241,02S03W21J002M,02S03W21J002M,02S03W21J002M,Groundwater,37.74230000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744307,08/15/1978 14:00,,Feet,Dissolved Nitrate,.9,0.10000000,mg/L,EPA 352.1 (DWR Modified)
11241,02S03W21J002M,02S03W21J002M,02S03W21J002M,Groundwater,37.74230000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744307,08/15/1978 14:00,,Feet,Dissolved Potassium,3.6,0.10000000,mg/L,EPA 258.1
11241,02S03W21J002M,02S03W21J002M,02S03W21J002M,Groundwater,37.74230000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744307,08/15/1978 14:00,,Feet,Dissolved Sodium,146,1.00000000,mg/L,EPA 273.1
11241,02S03W21J002M,02S03W21J002M,02S03W21J002M,Groundwater,37.74230000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744307,08/15/1978 14:00,,Feet,Dissolved Sulfate,79,1.00000000,mg/L,EPA 375.3
11241,02S03W21J002M,02S03W21J002M,02S03W21J002M,Groundwater,37.74230000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744307,08/15/1978 14:00,,Feet,Total Alkalinity,188,1.00000000,mg/L as CaCO3,EPA 310.1
11241,02S03W21J002M,02S03W21J002M,02S03W21J002M,Groundwater,37.74230000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744307,08/15/1978 14:00,,Feet,Total Dissolved Solids,1420,1.00000000,mg/L at 180 °C,EPA 160.1
11241,02S03W21J002M,02S03W21J002M,02S03W21J002M,Groundwater,37.74230000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744307,08/15/1978 14:00,,Feet,Total Hardness,673,1.00000000,mg/L as CaCO3,EPA 130.2
11241,02S03W21J002M,02S03W21J002M,02S03W21J002M,Groundwater,37.74230000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744307,08/15/1978 14:00,,Feet,pH,8.2,0.10000000,pH Units,EPA 150.1
11241,02S03W21J002M,02S03W21J002M,02S03W21J002M,Groundwater,37.74230000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744308,08/28/1980 08:30,,Feet,*No Lab Analyses (Field Measures Only),,, ,EPA 353.2 (DWR Modified)
11241,02S03W21J002M,02S03W21J002M,02S03W21J002M,Groundwater,37.74230000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744308,08/28/1980 08:30,,Feet,Conductance,1260,1.00000000,uS/cm,EPA 120.1
11241,02S03W21J002M,02S03W21J002M,02S03W21J002M,Groundwater,37.74230000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744308,08/28/1980 08:30,,Feet,Dissolved Calcium,93,1.00000000,mg/L,EPA 215.1
11241,02S03W21J002M,02S03W21J002M,02S03W21J002M,Groundwater,37.74230000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744308,08/28/1980 08:30,,Feet,Dissolved Chloride,252,1.00000000,mg/L,EPA 325.2
11241,02S03W21J002M,02S03W21J002M,02S03W21J002M,Groundwater,37.74230000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744308,08/28/1980 08:30,,Feet,Dissolved Hardness,347,1.00000000,mg/L as CaCO3,Std Method 2340 B (D)
11241,02S03W21J002M,02S03W21J002M,02S03W21J002M,Groundwater,37.74230000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744308,08/28/1980 08:30,,Feet,Dissolved Magnesium,28,0.10000000,mg/L,EPA 242.1
11241,02S03W21J002M,02S03W21J002M,02S03W21J002M,Groundwater,37.74230000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744308,08/28/1980 08:30,,Feet,Dissolved Potassium,2.9,0.10000000,mg/L,EPA 258.1
11241,02S03W21J002M,02S03W21J002M,02S03W21J002M,Groundwater,37.74230000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744308,08/28/1980 08:30,,Feet,Dissolved Sodium,120,1.00000000,mg/L,EPA 273.1
11241,02S03W21J002M,02S03W21J002M,02S03W21J002M,Groundwater,37.74230000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744308,08/28/1980 08:30,,Feet,Total Alkalinity,219,1.00000000,mg/L as CaCO3,EPA 310.1
11241,02S03W21J002M,02S03W21J002M,02S03W21J002M,Groundwater,37.74230000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744308,08/28/1980 08:30,,Feet,pH,8.3,0.10000000,pH Units,EPA 150.1
11244,02S03W28G001M,02S03W28G001M,02S03W28G001M,Groundwater,37.72970000,-122.19410000,"Public, Review Status Unknown",Alameda,WDIS_0744318,06/29/1987 10:00,,Feet,Conductance,3030,1.00000000,uS/cm,EPA 120.1
11244,02S03W28G001M,02S03W28G001M,02S03W28G001M,Groundwater,37.72970000,-122.19410000,"Public, Review Status Unknown",Alameda,WDIS_0744318,06/29/1987 10:00,,Feet,Dissolved Calcium,242,1.00000000,mg/L,EPA 215.1
11244,02S03W28G001M,02S03W28G001M,02S03W28G001M,Groundwater,37.72970000,-122.19410000,"Public, Review Status Unknown",Alameda,WDIS_0744318,06/29/1987 10:00,,Feet,Dissolved Chloride,862,1.00000000,mg/L,EPA 325.2
11244,02S03W28G001M,02S03W28G001M,02S03W28G001M,Groundwater,37.72970000,-122.19410000,"Public, Review Status Unknown",Alameda,WDIS_0744318,06/29/1987 10:00,,Feet,Dissolved Hardness,1060,1.00000000,mg/L as CaCO3,Std Method 2340 B (D)
11244,02S03W28G001M,02S03W28G001M,02S03W28G001M,Groundwater,37.72970000,-122.19410000,"Public, Review Status Unknown",Alameda,WDIS_0744318,06/29/1987 10:00,,Feet,Dissolved Magnesium,110,0.10000000,mg/L,EPA 242.1
11244,02S03W28G001M,02S03W28G001M,02S03W28G001M,Groundwater,37.72970000,-122.19410000,"Public, Review Status Unknown",Alameda,WDIS_0744318,06/29/1987 10:00,,Feet,Dissolved Potassium,.8,0.10000000,mg/L,EPA 258.1
11244,02S03W28G001M,02S03W28G001M,02S03W28G001M,Groundwater,37.72970000,-122.19410000,"Public, Review Status Unknown",Alameda,WDIS_0744318,06/29/1987 10:00,,Feet,Dissolved Sodium,150,1.00000000,mg/L,EPA 273.1
11244,02S03W28G001M,02S03W28G001M,02S03W28G001M,Groundwater,37.72970000,-122.19410000,"Public, Review Status Unknown",Alameda,WDIS_0744318,06/29/1987 10:00,,Feet,Total Alkalinity,85,1.00000000,mg/L as CaCO3,EPA 310.1
11244,02S03W28G001M,02S03W28G001M,02S03W28G001M,Groundwater,37.72970000,-122.19410000,"Public, Review Status Unknown",Alameda,WDIS_0744318,06/29/1987 10:00,,Feet,pH,8,0.10000000,pH Units,EPA 150.1
11244,02S03W28G001M,02S03W28G001M,02S03W28G001M,Groundwater,37.72970000,-122.19410000,"Public, Review Status Unknown",Alameda,WDIS_0744312,07/18/1975 13:00,,Feet,Conductance,1080,1.00000000,uS/cm,EPA 120.1
11244,02S03W28G001M,02S03W28G001M,02S03W28G001M,Groundwater,37.72970000,-122.19410000,"Public, Review Status Unknown",Alameda,WDIS_0744312,07/18/1975 13:00,,Feet,Dissolved Boron,.3,0.10000000,mg/L,"Std Method 4500-B, C"
11244,02S03W28G001M,02S03W28G001M,02S03W28G001M,Groundwater,37.72970000,-122.19410000,"Public, Review Status Unknown",Alameda,WDIS_0744312,07/18/1975 13:00,,Feet,Dissolved Calcium,82,1.00000000,mg/L,EPA 215.1
11244,02S03W28G001M,02S03W28G001M,02S03W28G001M,Groundwater,37.72970000,-122.19410000,"Public, Review Status Unknown",Alameda,WDIS_0744312,07/18/1975 13:00,,Feet,Dissolved Chloride,194,0.10000000,mg/L,"Std Method 4500-Cl, B"
11244,02S03W28G001M,02S03W28G001M,02S03W28G001M,Groundwater,37.72970000,-122.19410000,"Public, Review Status Unknown",Alameda,WDIS_0744312,07/18/1975 13:00,,Feet,Dissolved Magnesium,37,0.10000000,mg/L,EPA 242.1
11244,02S03W28G001M,02S03W28G001M,02S03W28G001M,Groundwater,37.72970000,-122.19410000,"Public, Review Status Unknown",Alameda,WDIS_0744312,07/18/1975 13:00,,Feet,Dissolved Nitrate,.8,0.10000000,mg/L,EPA 352.1 (DWR Modified)
11244,02S03W28G001M,02S03W28G001M,02S03W28G001M,Groundwater,37.72970000,-122.19410000,"Public, Review Status Unknown",Alameda,WDIS_0744312,07/18/1975 13:00,,Feet,Dissolved Potassium,2.8,0.10000000,mg/L,EPA 258.1
11244,02S03W28G001M,02S03W28G001M,02S03W28G001M,Groundwater,37.72970000,-122.19410000,"Public, Review Status Unknown",Alameda,WDIS_0744312,07/18/1975 13:00,,Feet,Dissolved Sodium,95,1.00000000,mg/L,EPA 273.1
11244,02S03W28G001M,02S03W28G001M,02S03W28G001M,Groundwater,37.72970000,-122.19410000,"Public, Review Status Unknown",Alameda,WDIS_0744312,07/18/1975 13:00,,Feet,Dissolved Sulfate,46,1.00000000,mg/L,EPA 375.3
11244,02S03W28G001M,02S03W28G001M,02S03W28G001M,Groundwater,37.72970000,-122.19410000,"Public, Review Status Unknown",Alameda,WDIS_0744312,07/18/1975 13:00,,Feet,Total Alkalinity,215,1.00000000,mg/L as CaCO3,EPA 310.1
11244,02S03W28G001M,02S03W28G001M,02S03W28G001M,Groundwater,37.72970000,-122.19410000,"Public, Review Status Unknown",Alameda,WDIS_0744312,07/18/1975 13:00,,Feet,Total Dissolved Solids,661,1.00000000,mg/L at 180 °C,EPA 160.1
11244,02S03W28G001M,02S03W28G001M,02S03W28G001M,Groundwater,37.72970000,-122.19410000,"Public, Review Status Unknown",Alameda,WDIS_0744312,07/18/1975 13:00,,Feet,Total Hardness,355,1.00000000,mg/L as CaCO3,EPA 130.2
11244,02S03W28G001M,02S03W28G001M,02S03W28G001M,Groundwater,37.72970000,-122.19410000,"Public, Review Status Unknown",Alameda,WDIS_0744312,07/18/1975 13:00,,Feet,pH,7.9,0.10000000,pH Units,EPA 150.1
11244,02S03W28G001M,02S03W28G001M,02S03W28G001M,Groundwater,37.72970000,-122.19410000,"Public, Review Status Unknown",Alameda,WDIS_0744314,07/19/1979 09:00,,Feet,Conductance,2160,1.00000000,uS/cm,EPA 120.1
11244,02S03W28G001M,02S03W28G001M,02S03W28G001M,Groundwater,37.72970000,-122.19410000,"Public, Review Status Unknown",Alameda,WDIS_0744314,07/19/1979 09:00,,Feet,Dissolved Calcium,184,1.00000000,mg/L,EPA 215.1
11244,02S03W28G001M,02S03W28G001M,02S03W28G001M,Groundwater,37.72970000,-122.19410000,"Public, Review Status Unknown",Alameda,WDIS_0744314,07/19/1979 09:00,,Feet,Dissolved Chloride,551,0.10000000,mg/L,"Std Method 4500-Cl, B"
11244,02S03W28G001M,02S03W28G001M,02S03W28G001M,Groundwater,37.72970000,-122.19410000,"Public, Review Status Unknown",Alameda,WDIS_0744314,07/19/1979 09:00,,Feet,Dissolved Hardness,731,1.00000000,mg/L as CaCO3,Std Method 2340 B (D)
11244,02S03W28G001M,02S03W28G001M,02S03W28G001M,Groundwater,37.72970000,-122.19410000,"Public, Review Status Unknown",Alameda,WDIS_0744314,07/19/1979 09:00,,Feet,Dissolved Magnesium,66,0.10000000,mg/L,EPA 242.1
11244,02S03W28G001M,02S03W28G001M,02S03W28G001M,Groundwater,37.72970000,-122.19410000,"Public, Review Status Unknown",Alameda,WDIS_0744314,07/19/1979 09:00,,Feet,Dissolved Sodium,124,1.00000000,mg/L,EPA 273.1
11244,02S03W28G001M,02S03W28G001M,02S03W28G001M,Groundwater,37.72970000,-122.19410000,"Public, Review Status Unknown",Alameda,WDIS_0744314,07/19/1979 09:00,,Feet,Total Alkalinity,186,1.00000000,mg/L as CaCO3,EPA 310.1
11244,02S03W28G001M,02S03W28G001M,02S03W28G001M,Groundwater,37.72970000,-122.19410000,"Public, Review Status Unknown",Alameda,WDIS_0744314,07/19/1979 09:00,,Feet,pH,8.1,0.10000000,pH Units,EPA 150.1
11244,02S03W28G001M,02S03W28G001M,02S03W28G001M,Groundwater,37.72970000,-122.19410000,"Public, Review Status Unknown",Alameda,WDIS_0744309,07/21/1967 12:50,,Feet,Conductance,117,1.00000000,uS/cm,EPA 120.1
11244,02S03W28G001M,02S03W28G001M,02S03W28G001M,Groundwater,37.72970000,-122.19410000,"Public, Review Status Unknown",Alameda,WDIS_0744309,07/21/1967 12:50,,Feet,Dissolved Boron,< R.L.,0.10000000,mg/L,"Std Method 4500-B, C"
11244,02S03W28G001M,02S03W28G001M,02S03W28G001M,Groundwater,37.72970000,-122.19410000,"Public, Review Status Unknown",Alameda,WDIS_0744309,07/21/1967 12:50,,Feet,Dissolved Calcium,10,1.00000000,mg/L,EPA 215.2
11244,02S03W28G001M,02S03W28G001M,02S03W28G001M,Groundwater,37.72970000,-122.19410000,"Public, Review Status Unknown",Alameda,WDIS_0744309,07/21/1967 12:50,,Feet,Dissolved Chloride,3.1,0.10000000,mg/L,"Std Method 4500-Cl, B"
