county_name,sample_date,parameter,result,reporting_limit,units,anomaly,potential_cause
Alameda,02/16/1978 12:35,Total Dissolved Solids,239,0.1,mg/L at 180 °C,1,Normal
Alameda,02/23/1978 14:02,Total Dissolved Solids,254,0.1,mg/L at 180 °C,1,Normal
Alameda,03/01/1978 14:00,Total Dissolved Solids,258,0.1,mg/L at 180 °C,1,Normal
Alameda,03/06/1978 13:20,Total Dissolved Solids,264,0.1,mg/L at 180 °C,1,Normal
Alameda,03/13/1978 13:00,Total Dissolved Solids,212,0.1,mg/L at 180 °C,1,Normal
Alameda,03/13/1980 12:40,Total Dissolved Solids,200,0.1,mg/L at 180 °C,1,Normal
Alameda,04/12/1978 11:25,Total Dissolved Solids,226,0.1,mg/L at 180 °C,1,Normal
Alameda,04/24/1978 12:10,Total Dissolved Solids,250,0.1,mg/L at 180 °C,1,Normal
Alameda,05/04/1978 12:30,Total Dissolved Solids,244,0.1,mg/L at 180 °C,1,Normal
Alameda,06/12/1978 13:45,Total Dissolved Solids,236,0.1,mg/L at 180 °C,1,Normal
Alameda,08/08/1978 12:00,Total Dissolved Solids,254,0.1,mg/L at 180 °C,1,Normal
Alameda,08/23/1977 12:30,Total Dissolved Solids,440,0.1,mg/L at 180 °C,1,Normal
Alameda,09/12/1979 11:30,Total Dissolved Solids,278,0.1,mg/L at 180 °C,1,Normal
Alameda,01/20/1964 09:00,Total Dissolved Solids,17100,1.0,mg/L at 180 °C,1,Normal
Alameda,01/27/1965 07:40,Total Dissolved Solids,16500,1.0,mg/L at 180 °C,1,Normal
Alameda,02/03/1965 09:10,Total Dissolved Solids,19900,1.0,mg/L at 180 °C,-1,Special Sampling Conditions or Treatment Plant Failure
Alameda,02/10/1965 00:00,Total Dissolved Solids,18400,1.0,mg/L at 180 °C,-1,Special Sampling Conditions or Treatment Plant Failure
Alameda,02/17/1965 08:10,Total Dissolved Solids,25800,1.0,mg/L at 180 °C,1,Normal
Alameda,03/03/1965 07:30,Total Dissolved Solids,24700,1.0,mg/L at 180 °C,1,Normal
Alameda,03/17/1965 08:40,Total Dissolved Solids,26300,1.0,mg/L at 180 °C,1,Normal
Alameda,03/31/1965 09:45,Total Dissolved Solids,25000,1.0,mg/L at 180 °C,1,Normal
Alameda,04/14/1965 00:00,Total Dissolved Solids,24800,1.0,mg/L at 180 °C,1,Normal
Alameda,04/28/1965 08:00,Total Dissolved Solids,16400,1.0,mg/L at 180 °C,1,Normal
Alameda,05/19/1965 07:50,Total Dissolved Solids,25100,1.0,mg/L at 180 °C,1,Normal
Alameda,06/09/1965 00:00,Total Dissolved Solids,28700,1.0,mg/L at 180 °C,-1,Potential Concentrated Source or Data Error
Alameda,01/18/1951 00:00,Total Dissolved Solids,180,1.0,mg/L at 180 °C,1,Normal
Alameda,03/05/1951 00:00,Total Dissolved Solids,214,1.0,mg/L at 180 °C,1,Normal
Alameda,03/05/1951 12:30,Total Dissolved Solids,293,1.0,mg/L at 180 °C,1,Normal
Alameda,03/09/1977 13:45,Total Dissolved Solids,31100,1.0,mg/L at 180 °C,-1,Industrial Discharge or Data Error
Alameda,03/14/1972 10:00,Total Dissolved Solids,22300,1.0,mg/L at 180 °C,1,Normal
Alameda,03/18/1976 11:00,Total Dissolved Solids,26700,1.0,mg/L at 180 °C,1,Normal
Alameda,03/20/1973 11:50,Total Dissolved Solids,3710,1.0,mg/L at 180 °C,1,Normal
Alameda,03/27/1974 12:15,Total Dissolved Solids,5080,1.0,mg/L at 180 °C,1,Normal
Alameda,03/28/1978 13:00,Total Dissolved Solids,14600,1.0,mg/L at 180 °C,1,Normal
Alameda,03/31/1975 12:30,Total Dissolved Solids,16500,1.0,mg/L at 180 °C,1,Normal
Alameda,06/03/1977 11:10,Total Dissolved Solids,32200,1.0,mg/L at 180 °C,-1,Industrial Discharge or Data Error
Alameda,06/11/1975 11:00,Total Dissolved Solids,27100,1.0,mg/L at 180 °C,1,Normal
Alameda,06/13/1972 11:15,Total Dissolved Solids,29000,1.0,mg/L at 180 °C,-1,Potential Concentrated Source or Data Error
Alameda,06/14/1976 12:00,Total Dissolved Solids,31100,1.0,mg/L at 180 °C,-1,Industrial Discharge or Data Error
Alameda,06/18/1973 12:30,Total Dissolved Solids,28000,1.0,mg/L at 180 °C,1,Normal
Alameda,06/20/1974 10:15,Total Dissolved Solids,23200,1.0,mg/L at 180 °C,1,Normal
Alameda,06/23/1978 12:20,Total Dissolved Solids,26600,1.0,mg/L at 180 °C,1,Normal
Alameda,09/05/1978 11:45,Total Dissolved Solids,31200,1.0,mg/L at 180 °C,-1,Industrial Discharge or Data Error
Alameda,09/08/1975 12:00,Total Dissolved Solids,30300,1.0,mg/L at 180 °C,-1,Industrial Discharge or Data Error
Alameda,09/11/1972 12:30,Total Dissolved Solids,32300,1.0,mg/L at 180 °C,-1,Industrial Discharge or Data Error
Alameda,09/13/1973 10:20,Total Dissolved Solids,31600,1.0,mg/L at 180 °C,-1,Industrial Discharge or Data Error
Alameda,09/14/1977 09:50,Total Dissolved Solids,39100,1.0,mg/L at 180 °C,-1,Industrial Discharge or Data Error
Alameda,09/17/1974 10:45,Total Dissolved Solids,30300,1.0,mg/L at 180 °C,-1,Industrial Discharge or Data Error
Alameda,12/11/1972 13:45,Total Dissolved Solids,7940,1.0,mg/L at 180 °C,1,Normal
Alameda,12/13/1976 14:00,Total Dissolved Solids,29200,1.0,mg/L at 180 °C,-1,Potential Concentrated Source or Data Error
Alameda,12/15/1977 13:20,Total Dissolved Solids,22600,1.0,mg/L at 180 °C,1,Normal
Alameda,12/17/1973 11:45,Total Dissolved Solids,4560,1.0,mg/L at 180 °C,1,Normal
Alameda,12/20/1974 10:20,Total Dissolved Solids,16700,1.0,mg/L at 180 °C,-1,Special Sampling Conditions or Treatment Plant Failure
Alameda,12/21/1978 13:30,Total Dissolved Solids,26400,1.0,mg/L at 180 °C,1,Normal
Alameda,12/22/1975 12:00,Total Dissolved Solids,26700,1.0,mg/L at 180 °C,1,Normal
Alameda,03/05/1951 11:25,Total Dissolved Solids,157,1.0,mg/L at 180 °C,1,Normal
Alameda,03/07/1951 00:00,Total Dissolved Solids,257,1.0,mg/L at 180 °C,1,Normal
Alameda,04/04/1977 10:45,Total Dissolved Solids,643,1.0,mg/L at 180 °C,1,Normal
Alameda,04/04/1990 13:00,Total Dissolved Solids,380,1.0,mg/L at 180 °C,1,Normal
Alameda,04/12/2017 07:35,Total Dissolved Solids,319,1.0,mg/L,1,Normal
Alameda,04/12/2017 07:35,Total Dissolved Solids,321,1.0,mg/L,1,Normal
Alameda,04/15/1987 11:00,Total Dissolved Solids,450,1.0,mg/L at 180 °C,1,Normal
Alameda,04/16/2014 00:00,Total Dissolved Solids,698,1.0,mg/L,1,Normal
Alameda,04/17/1980 15:30,Total Dissolved Solids,461,1.0,mg/L at 180 °C,1,Normal
Alameda,04/17/2012 09:08,Total Dissolved Solids,482,1.0,mg/L,1,Normal
Alameda,04/17/2012 09:08,Total Dissolved Solids,483,1.0,mg/L,1,Normal
Alameda,04/19/1979 09:15,Total Dissolved Solids,680,1.0,mg/L at 180 °C,1,Normal
Alameda,04/20/2011 07:31,Total Dissolved Solids,175,1.0,mg/L,1,Normal
Alameda,04/23/1991 11:00,Total Dissolved Solids,556,1.0,mg/L at 180 °C,1,Normal
Alameda,04/23/2015 07:20,Total Dissolved Solids,638,1.0,mg/L,1,Normal
Alameda,04/24/1989 12:00,Total Dissolved Solids,394,1.0,mg/L at 180 °C,1,Normal
Alameda,04/25/1975 14:30,Total Dissolved Solids,505,1.0,mg/L at 180 °C,1,Normal
Alameda,04/25/2013 07:39,Total Dissolved Solids,649,1.0,mg/L,1,Normal
Alameda,04/25/2013 07:39,Total Dissolved Solids,650,1.0,mg/L,1,Normal
Alameda,04/25/2016 07:44,Total Dissolved Solids,397,1.0,mg/L,1,Normal
Alameda,04/28/1988 13:00,Total Dissolved Solids,346,1.0,mg/L at 180 °C,1,Normal
Alameda,04/29/2020 06:30,Total Dissolved Solids,413,1.0,mg/L,1,Normal
Alameda,05/01/1969 10:30,Total Dissolved Solids,510,1.0,mg/L at 180 °C,1,Normal
Alameda,05/02/2019 06:45,Total Dissolved Solids,482,1.0,mg/L,1,Normal
Alameda,05/04/1984 12:40,Total Dissolved Solids,572,1.0,mg/L at 180 °C,1,Normal
Alameda,05/05/1964 15:55,Total Dissolved Solids,536,1.0,mg/L at 180 °C,1,Normal
Alameda,05/06/2010 04:06,Total Dissolved Solids,542,1.0,mg/L,1,Normal
Alameda,05/07/1965 13:00,Total Dissolved Solids,517,1.0,mg/L at 180 °C,1,Normal
Alameda,05/07/1981 09:20,Total Dissolved Solids,404,1.0,mg/L at 180 °C,1,Normal
Alameda,05/08/2018 07:38,Total Dissolved Solids,530,1.0,mg/L,1,Normal
Alameda,05/09/1967 09:10,Total Dissolved Solids,500,1.0,mg/L at 180 °C,1,Normal
Alameda,05/09/1985 09:15,Total Dissolved Solids,667,1.0,mg/L at 180 °C,1,Normal
Alameda,05/13/1986 08:00,Total Dissolved Solids,609,1.0,mg/L at 180 °C,1,Normal
Alameda,05/13/2021 07:31,Total Dissolved Solids,363,2.5,mg/L,1,Normal
Alameda,05/13/2021 07:31,Total Dissolved Solids,364,2.5,mg/L,1,Normal
Alameda,05/14/1963 13:30,Total Dissolved Solids,621,1.0,mg/L at 180 °C,1,Normal
Alameda,05/17/1978 09:30,Total Dissolved Solids,728,1.0,mg/L at 180 °C,1,Normal
Alameda,05/18/1976 07:45,Total Dissolved Solids,252,1.0,mg/L at 180 °C,1,Normal
Alameda,05/19/1966 10:40,Total Dissolved Solids,256,1.0,mg/L at 180 °C,1,Normal
Alameda,05/22/1968 09:30,Total Dissolved Solids,240,1.0,mg/L at 180 °C,1,Normal
Alameda,05/23/1974 13:30,Total Dissolved Solids,467,1.0,mg/L at 180 °C,1,Normal
Alameda,09/02/1964 14:30,Total Dissolved Solids,347,1.0,mg/L at 180 °C,1,Normal
Alameda,09/02/1965 13:30,Total Dissolved Solids,283,1.0,mg/L at 180 °C,1,Normal
Alameda,09/04/1963 16:15,Total Dissolved Solids,322,1.0,mg/L at 180 °C,1,Normal
Alameda,09/05/1980 12:45,Total Dissolved Solids,370,1.0,mg/L at 180 °C,1,Normal
Alameda,09/06/1962 17:15,Total Dissolved Solids,297,1.0,mg/L at 180 °C,1,Normal
Alameda,09/07/1976 15:45,Total Dissolved Solids,302,1.0,mg/L at 180 °C,1,Normal
Alameda,09/13/1974 15:30,Total Dissolved Solids,720,1.0,mg/L at 180 °C,1,Normal
Alameda,09/14/1978 14:30,Total Dissolved Solids,679,1.0,mg/L at 180 °C,1,Normal
Alameda,09/14/1989 12:30,Total Dissolved Solids,370,1.0,mg/L at 180 °C,1,Normal
Alameda,09/16/1975 11:30,Total Dissolved Solids,476,1.0,mg/L at 180 °C,1,Normal
Alameda,09/17/1981 09:15,Total Dissolved Solids,332,1.0,mg/L at 180 °C,1,Normal
Alameda,09/18/1986 09:30,Total Dissolved Solids,748,1.0,mg/L at 180 °C,1,Normal
Alameda,09/19/1985 14:45,Total Dissolved Solids,423,1.0,mg/L at 180 °C,1,Normal
Alameda,09/19/1991 14:00,Total Dissolved Solids,330,1.0,mg/L at 180 °C,1,Normal
Alameda,09/20/1979 10:00,Total Dissolved Solids,664,1.0,mg/L at 180 °C,1,Normal
Alameda,09/20/1984 09:00,Total Dissolved Solids,711,1.0,mg/L at 180 °C,1,Normal
Alameda,09/20/1990 14:45,Total Dissolved Solids,326,1.0,mg/L at 180 °C,1,Normal
Alameda,09/22/1966 10:00,Total Dissolved Solids,348,1.0,mg/L at 180 °C,1,Normal
Alameda,09/22/1977 09:30,Total Dissolved Solids,713,1.0,mg/L at 180 °C,1,Normal
Alameda,09/24/1987 07:15,Total Dissolved Solids,716,1.0,mg/L at 180 °C,1,Normal
Alameda,09/26/1969 12:45,Total Dissolved Solids,294,1.0,mg/L at 180 °C,1,Normal
Alameda,10/09/2014 07:30,Total Dissolved Solids,385,1.0,mg/L,1,Normal
Alameda,10/12/2009 07:22,Total Dissolved Solids,636,1.0,mg/L,1,Normal
Alameda,10/12/2010 04:43,Total Dissolved Solids,539,1.0,mg/L,1,Normal
Alameda,10/13/2015 07:35,Total Dissolved Solids,401,1.0,mg/L,1,Normal
Alameda,10/15/2013 07:54,Total Dissolved Solids,487,1.0,mg/L,1,Normal
Alameda,10/17/2012 08:10,Total Dissolved Solids,641,1.0,mg/L,1,Normal
Alameda,10/19/2016 07:51,Total Dissolved Solids,470,1.0,mg/L,1,Normal
Alameda,10/19/2016 07:51,Total Dissolved Solids,471,1.0,mg/L,1,Normal
Alameda,10/23/2019 07:07,Total Dissolved Solids,471,1.0,mg/L,1,Normal
Alameda,10/25/1988 14:40,Total Dissolved Solids,476,1.0,mg/L at 180 °C,1,Normal
Alameda,10/25/2011 07:10,Total Dissolved Solids,479,1.0,mg/L,1,Normal
Alameda,10/31/2017 07:56,Total Dissolved Solids,651,1.0,mg/L,1,Normal
Alameda,10/31/2018 07:17,Total Dissolved Solids,697,1.0,mg/L,1,Normal
Alameda,02/25/1957 10:40,Total Dissolved Solids,838,1.0,mg/L at 180 °C,1,Normal
Alameda,03/05/1956 11:00,Total Dissolved Solids,506,1.0,mg/L at 180 °C,1,Normal
Alameda,02/25/1957 13:30,Total Dissolved Solids,306,1.0,mg/L at 180 °C,1,Normal
Alameda,03/05/1956 11:30,Total Dissolved Solids,380,1.0,mg/L at 180 °C,1,Normal
Alameda,01/11/1961 14:45,Total Dissolved Solids,1070,1.0,mg/L at 180 °C,1,Normal
Alameda,02/25/1957 15:00,Total Dissolved Solids,182,1.0,mg/L at 180 °C,1,Normal
Alameda,01/18/1968 09:00,Total Dissolved Solids,450,1.0,mg/L at 180 °C,1,Normal
Alameda,02/01/1968 10:05,Total Dissolved Solids,264,1.0,mg/L at 180 °C,1,Normal
Alameda,03/06/1968 09:15,Total Dissolved Solids,299,1.0,mg/L at 180 °C,1,Normal
Alameda,04/03/1968 08:50,Total Dissolved Solids,325,1.0,mg/L at 180 °C,1,Normal
Alameda,04/04/1977 15:30,Total Dissolved Solids,928,1.0,mg/L at 180 °C,1,Normal
Alameda,04/04/1990 08:50,Total Dissolved Solids,891,1.0,mg/L at 180 °C,1,Normal
Alameda,04/12/2017 12:58,Total Dissolved Solids,546,1.0,mg/L,1,Normal
Alameda,04/14/1987 13:30,Total Dissolved Solids,330,1.0,mg/L at 180 °C,1,Normal
Alameda,04/16/2014 00:00,Total Dissolved Solids,687,1.0,mg/L,1,Normal
Alameda,04/17/1980 17:00,Total Dissolved Solids,244,1.0,mg/L at 180 °C,1,Normal
Alameda,04/17/2012 08:00,Total Dissolved Solids,298,1.0,mg/L,1,Normal
Alameda,04/19/1979 17:15,Total Dissolved Solids,291,1.0,mg/L at 180 °C,1,Normal
Alameda,04/20/2011 06:19,Total Dissolved Solids,600,1.0,mg/L,1,Normal
Alameda,04/23/1991 06:55,Total Dissolved Solids,736,1.0,mg/L at 180 °C,1,Normal
Alameda,04/23/2015 06:15,Total Dissolved Solids,296,1.0,mg/L,1,Normal
Alameda,04/24/1989 07:30,Total Dissolved Solids,752,1.0,mg/L at 180 °C,1,Normal
Alameda,04/25/1969 11:30,Total Dissolved Solids,181,1.0,mg/L at 180 °C,1,Normal
Alameda,04/25/1975 15:45,Total Dissolved Solids,316,1.0,mg/L at 180 °C,1,Normal
Alameda,04/25/2013 06:29,Total Dissolved Solids,379,1.0,mg/L,1,Normal
Alameda,04/25/2016 06:40,Total Dissolved Solids,279,1.0,mg/L,1,Normal
Alameda,04/28/1988 08:30,Total Dissolved Solids,812,1.0,mg/L at 180 °C,1,Normal
Alameda,04/29/2020 11:41,Total Dissolved Solids,357,1.0,mg/L,1,Normal
Alameda,05/01/1968 13:55,Total Dissolved Solids,396,1.0,mg/L at 180 °C,1,Normal
Alameda,05/02/2019 12:21,Total Dissolved Solids,213,1.0,mg/L,1,Normal
Alameda,05/03/1965 12:30,Total Dissolved Solids,284,1.0,mg/L at 180 °C,1,Normal
Alameda,05/04/1964 10:45,Total Dissolved Solids,438,1.0,mg/L at 180 °C,1,Normal
Alameda,05/04/1984 13:30,Total Dissolved Solids,550,1.0,mg/L at 180 °C,1,Normal
Alameda,05/06/2010 03:08,Total Dissolved Solids,429,1.0,mg/L,1,Normal
Alameda,05/07/1981 15:30,Total Dissolved Solids,198,1.0,mg/L at 180 °C,1,Normal
Alameda,05/08/2018 06:45,Total Dissolved Solids,205,1.0,mg/L,1,Normal
Alameda,05/09/1967 11:50,Total Dissolved Solids,336,1.0,mg/L at 180 °C,1,Normal
Alameda,05/09/1985 15:15,Total Dissolved Solids,842,1.0,mg/L at 180 °C,1,Normal
Alameda,05/13/1986 09:30,Total Dissolved Solids,975,1.0,mg/L at 180 °C,1,Normal
Alameda,05/13/2021 06:43,Total Dissolved Solids,609,2.5,mg/L,1,Normal
Alameda,05/14/1963 13:00,Total Dissolved Solids,308,1.0,mg/L at 180 °C,1,Normal
Alameda,05/17/1978 16:00,Total Dissolved Solids,188,1.0,mg/L at 180 °C,1,Normal
Alameda,05/18/1976 16:00,Total Dissolved Solids,234,1.0,mg/L at 180 °C,1,Normal
Alameda,05/20/1966 13:05,Total Dissolved Solids,464,1.0,mg/L at 180 °C,1,Normal
Alameda,05/23/1974 14:45,Total Dissolved Solids,288,1.0,mg/L at 180 °C,1,Normal
Alameda,06/05/1968 10:15,Total Dissolved Solids,724,1.0,mg/L at 180 °C,1,Normal
Alameda,09/03/1963 10:45,Total Dissolved Solids,514,1.0,mg/L at 180 °C,1,Normal
Alameda,09/05/1980 14:15,Total Dissolved Solids,188,1.0,mg/L at 180 °C,1,Normal
Alameda,09/06/1965 12:00,Total Dissolved Solids,615,1.0,mg/L at 180 °C,1,Normal
Alameda,09/08/1976 13:45,Total Dissolved Solids,366,1.0,mg/L at 180 °C,1,Normal
Alameda,09/13/1974 16:30,Total Dissolved Solids,274,1.0,mg/L at 180 °C,1,Normal
Alameda,09/14/1978 15:30,Total Dissolved Solids,325,1.0,mg/L at 180 °C,1,Normal
Alameda,09/14/1989 08:40,Total Dissolved Solids,914,1.0,mg/L at 180 °C,1,Normal
Alameda,09/16/1975 17:30,Total Dissolved Solids,250,1.0,mg/L at 180 °C,1,Normal
Alameda,09/17/1981 16:15,Total Dissolved Solids,262,1.0,mg/L at 180 °C,1,Normal
Alameda,09/19/1984 15:00,Total Dissolved Solids,906,1.0,mg/L at 180 °C,1,Normal
Alameda,09/19/1985 16:30,Total Dissolved Solids,932,1.0,mg/L at 180 °C,1,Normal
Alameda,09/19/1986 10:30,Total Dissolved Solids,1180,1.0,mg/L at 180 °C,1,Normal
Alameda,09/19/1991 08:30,Total Dissolved Solids,643,1.0,mg/L at 180 °C,1,Normal
Alameda,09/20/1979 16:15,Total Dissolved Solids,296,1.0,mg/L at 180 °C,1,Normal
Alameda,09/20/1990 09:45,Total Dissolved Solids,867,1.0,mg/L at 180 °C,1,Normal
Alameda,09/22/1977 16:00,Total Dissolved Solids,911,1.0,mg/L at 180 °C,1,Normal
Alameda,09/23/1987 10:40,Total Dissolved Solids,972,1.0,mg/L at 180 °C,1,Normal
Alameda,09/26/1969 15:00,Total Dissolved Solids,189,1.0,mg/L at 180 °C,1,Normal
Alameda,10/09/2014 06:20,Total Dissolved Solids,752,1.0,mg/L,1,Normal
Alameda,10/12/2009 06:07,Total Dissolved Solids,609,1.0,mg/L,1,Normal
Alameda,10/12/2009 06:07,Total Dissolved Solids,611,1.0,mg/L,1,Normal
Alameda,10/12/2010 03:35,Total Dissolved Solids,535,1.0,mg/L,1,Normal
Alameda,10/13/2015 06:30,Total Dissolved Solids,356,1.0,mg/L,1,Normal
Alameda,10/15/2013 06:57,Total Dissolved Solids,273,1.0,mg/L,1,Normal
Alameda,10/17/2012 06:45,Total Dissolved Solids,257,1.0,mg/L,1,Normal
Alameda,10/19/2016 06:36,Total Dissolved Solids,310,1.0,mg/L,1,Normal
Alameda,10/23/2019 13:45,Total Dissolved Solids,239,1.0,mg/L,1,Normal
Alameda,10/25/1988 09:30,Total Dissolved Solids,806,1.0,mg/L at 180 °C,1,Normal
Alameda,10/25/2011 05:45,Total Dissolved Solids,186,1.0,mg/L,1,Normal
Alameda,10/31/2017 07:00,Total Dissolved Solids,226,1.0,mg/L,1,Normal
Alameda,10/31/2018 06:24,Total Dissolved Solids,252,1.0,mg/L,1,Normal
Alameda,01/15/1973 14:00,Total Dissolved Solids,198,0.1,mg/L at 180 °C,1,Normal
Alameda,02/21/1973 11:10,Total Dissolved Solids,212,0.1,mg/L at 180 °C,1,Normal
Alameda,03/21/1973 11:00,Total Dissolved Solids,223,0.1,mg/L at 180 °C,1,Normal
Alameda,04/18/1973 11:00,Total Dissolved Solids,305,0.1,mg/L at 180 °C,1,Normal
Alameda,05/16/1973 10:15,Total Dissolved Solids,308,0.1,mg/L at 180 °C,1,Normal
Alameda,11/15/1972 11:05,Total Dissolved Solids,226,0.1,mg/L at 180 °C,1,Normal
Alameda,12/20/1972 10:00,Total Dissolved Solids,235,0.1,mg/L at 180 °C,1,Normal
Alameda,06/13/1957 10:30,Total Dissolved Solids,624,1.0,mg/L at 180 °C,1,Normal
Alameda,05/04/1951 00:00,Total Dissolved Solids,477,1.0,mg/L at 180 °C,1,Normal
Alameda,01/22/1951 00:00,Total Dissolved Solids,321,1.0,mg/L at 180 °C,1,Normal
Alameda,01/22/1951 00:00,Total Dissolved Solids,274,1.0,mg/L at 180 °C,1,Normal
Alameda,05/04/1951 00:00,Total Dissolved Solids,1110,1.0,mg/L at 180 °C,1,Normal
Alameda,02/25/1957 15:10,Total Dissolved Solids,284,1.0,mg/L at 180 °C,1,Normal
Alameda,01/22/1951 00:00,Total Dissolved Solids,192,1.0,mg/L at 180 °C,1,Normal
Alameda,05/04/1951 00:00,Total Dissolved Solids,667,1.0,mg/L at 180 °C,1,Normal
Alameda,07/30/1956 14:10,Total Dissolved Solids,381,1.0,mg/L at 180 °C,1,Normal
Alameda,02/25/1957 13:45,Total Dissolved Solids,201,1.0,mg/L at 180 °C,1,Normal
Alameda,05/04/1951 00:00,Total Dissolved Solids,320,1.0,mg/L at 180 °C,1,Normal
Alameda,03/05/1956 11:40,Total Dissolved Solids,440,1.0,mg/L at 180 °C,1,Normal
Alameda,03/05/1956 13:45,Total Dissolved Solids,304,1.0,mg/L at 180 °C,1,Normal
Alameda,03/05/1951 00:00,Total Dissolved Solids,416,1.0,mg/L at 180 °C,1,Normal
Alameda,01/03/1978 16:00,Total Dissolved Solids,538,0.1,mg/L at 180 °C,1,Normal
Alameda,01/04/1968 07:45,Total Dissolved Solids,306,0.1,mg/L at 180 °C,1,Normal
Alameda,01/04/2012 12:10,Total Dissolved Solids,305,1.0,mg/L,1,Normal
Alameda,01/06/1970 23:45,Total Dissolved Solids,299,0.1,mg/L at 180 °C,1,Normal
Alameda,01/07/1969 21:50,Total Dissolved Solids,256,0.1,mg/L at 180 °C,1,Normal
Alameda,01/07/1997 14:08,Total Dissolved Solids,129,1.0,mg/L,1,Normal
Alameda,01/10/1978 14:15,Total Dissolved Solids,430,0.1,mg/L at 180 °C,1,Normal
Alameda,01/12/1994 10:20,Total Dissolved Solids,240,1.0,mg/L,1,Normal
Alameda,01/13/1977 09:15,Total Dissolved Solids,456,0.1,mg/L at 180 °C,1,Normal
Alameda,01/13/1993 08:30,Total Dissolved Solids,266,1.0,mg/L,1,Normal
Alameda,01/13/2010 09:00,Total Dissolved Solids,382,1.0,mg/L,1,Normal
Alameda,01/14/2014 09:00,Total Dissolved Solids,410,1.0,mg/L,1,Normal
Alameda,01/14/2020 08:25,Total Dissolved Solids,265,1.0,mg/L,1,Normal
Alameda,01/15/1975 11:20,Total Dissolved Solids,258,0.1,mg/L at 180 °C,1,Normal
Alameda,01/15/1986 10:45,Total Dissolved Solids,301,0.1,mg/L at 180 °C,1,Normal
Alameda,01/15/1991 08:30,Total Dissolved Solids,415,0.1,mg/L at 180 °C,1,Normal
Alameda,01/15/1992 09:45,Total Dissolved Solids,387,0.1,mg/L at 180 °C,1,Normal
Alameda,01/15/1997 08:00,Total Dissolved Solids,106,0.1,mg/L at 180 °C,1,Normal
Alameda,01/15/2003 07:20,Total Dissolved Solids,185,1.0,mg/L,1,Normal
Alameda,01/16/1974 12:30,Total Dissolved Solids,199,0.1,mg/L at 180 °C,1,Normal
Alameda,01/16/1980 11:15,Total Dissolved Solids,192,0.1,mg/L at 180 °C,1,Normal
Alameda,01/16/1985 10:00,Total Dissolved Solids,203,0.1,mg/L at 180 °C,1,Normal
Alameda,01/16/1990 09:00,Total Dissolved Solids,355,0.1,mg/L at 180 °C,1,Normal
Alameda,01/16/2002 08:05,Total Dissolved Solids,232,1.0,mg/L,1,Normal
Alameda,01/16/2008 08:40,Total Dissolved Solids,360,1.0,mg/L,1,Normal
Alameda,01/16/2013 09:50,Total Dissolved Solids,276,1.0,mg/L,1,Normal
Alameda,01/16/2019 08:00,Total Dissolved Solids,378,1.0,mg/L,1,Normal
Alameda,01/17/1973 12:00,Total Dissolved Solids,369,0.1,mg/L at 180 °C,1,Normal
Alameda,01/17/1979 12:00,Total Dissolved Solids,203,0.1,mg/L at 180 °C,1,Normal
Alameda,01/17/1989 09:30,Total Dissolved Solids,340,0.1,mg/L at 180 °C,1,Normal
Alameda,01/17/1996 08:45,Total Dissolved Solids,165,0.1,mg/L at 180 °C,1,Normal
Alameda,01/17/2001 09:45,Total Dissolved Solids,387,1.0,mg/L,1,Normal
Alameda,01/17/2007 07:45,Total Dissolved Solids,313,1.0,mg/L,1,Normal
Alameda,01/17/2018 08:55,Total Dissolved Solids,305,1.0,mg/L,1,Normal
Alameda,01/18/1978 09:50,Total Dissolved Solids,368,0.1,mg/L at 180 °C,1,Normal
Alameda,01/18/1978 12:00,Total Dissolved Solids,372,0.1,mg/L at 180 °C,1,Normal
Alameda,01/18/1984 09:40,Total Dissolved Solids,150,0.1,mg/L at 180 °C,1,Normal
Alameda,01/18/1995 08:30,Total Dissolved Solids,265,0.1,mg/L at 180 °C,1,Normal
Alameda,01/18/1996 11:42,Total Dissolved Solids,329,1.0,mg/L,1,Normal
Alameda,01/18/2006 08:30,Total Dissolved Solids,129,1.0,mg/L,1,Normal
Alameda,01/18/2012 09:30,Total Dissolved Solids,345,1.0,mg/L,1,Normal
Alameda,01/18/2023 08:25,Total Dissolved Solids,193,2.5,mg/L,1,Normal
Alameda,01/19/1971 18:30,Total Dissolved Solids,275,0.1,mg/L at 180 °C,1,Normal
Alameda,01/19/1977 11:20,Total Dissolved Solids,450,0.1,mg/L at 180 °C,1,Normal
Alameda,01/19/1983 11:20,Total Dissolved Solids,159,0.1,mg/L at 180 °C,1,Normal
Alameda,01/19/1994 08:40,Total Dissolved Solids,252,0.1,mg/L at 180 °C,1,Normal
Alameda,01/19/1994 11:15,Total Dissolved Solids,256,1.0,mg/L,1,Normal
Alameda,01/19/2000 08:20,Total Dissolved Solids,246,1.0,mg/L,1,Normal
Alameda,01/19/2005 08:10,Total Dissolved Solids,256,1.0,mg/L,1,Normal
Alameda,01/19/2011 09:35,Total Dissolved Solids,152,1.0,mg/L,1,Normal
Alameda,01/19/2017 09:00,Total Dissolved Solids,173,1.0,mg/L,1,Normal
Alameda,01/19/2022 08:45,Total Dissolved Solids,261,2.5,mg/L,1,Normal
Alameda,01/20/1982 11:15,Total Dissolved Solids,332,0.1,mg/L at 180 °C,1,Normal
Alameda,01/20/1988 09:15,Total Dissolved Solids,320,0.1,mg/L at 180 °C,1,Normal
Alameda,01/20/1993 08:20,Total Dissolved Solids,254,0.1,mg/L at 180 °C,1,Normal
