county_name,sample_date,parameter,result,reporting_limit,units,Anomaly_Label,Anomaly_Label_Encoded
Alameda,10/23/2019 07:07,Total Alkalinity,218.0,1.0,mg/L as CaCO3,Normal,0
Alameda,10/25/1988 14:40,Total Alkalinity,128.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,10/25/2011 07:10,Total Alkalinity,226.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,10/27/1966 12:25,Total Alkalinity,116.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,10/31/2017 07:56,Total Alkalinity,278.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,10/31/2018 07:17,Total Alkalinity,290.0,1.0,mg/L as CaCO3,Normal,0
Alameda,11/05/1959 16:00,Total Alkalinity,270.0,1.0,mg/L as CaCO3,Normal,0
Alameda,11/07/1962 16:25,Total Alkalinity,158.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,11/07/1963 13:20,Total Alkalinity,168.0,1.0,mg/L as CaCO3,Normal,0
Alameda,11/07/1968 11:15,Total Alkalinity,103.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,11/08/1960 10:40,Total Alkalinity,226.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,11/09/1953 13:30,Total Alkalinity,354.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,11/09/1965 12:45,Total Alkalinity,103.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,11/10/1964 14:00,Total Alkalinity,154.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,11/12/1952 11:20,Total Alkalinity,358.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,11/16/1956 13:30,Total Alkalinity,142.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,11/16/1964 15:20,Total Alkalinity,152.0,1.0,mg/L as CaCO3,Normal,0
Alameda,11/16/1966 12:45,Total Alkalinity,157.0,1.0,mg/L as CaCO3,Normal,0
Alameda,11/17/1954 10:40,Total Alkalinity,377.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,11/17/1958 13:40,Total Alkalinity,271.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,11/20/1957 10:00,Total Alkalinity,266.0,1.0,mg/L as CaCO3,Normal,0
Alameda,11/21/1967 10:30,Total Alkalinity,119.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,11/22/1955 12:30,Total Alkalinity,367.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,12/05/1962 10:20,Total Alkalinity,208.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,12/05/1963 20:00,Total Alkalinity,164.0,1.0,mg/L as CaCO3,Normal,0
Alameda,12/09/1959 12:20,Total Alkalinity,271.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,12/10/1958 11:00,Total Alkalinity,288.0,1.0,mg/L as CaCO3,Normal,0
Alameda,12/10/1964 13:50,Total Alkalinity,177.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,12/10/1965 13:00,Total Alkalinity,233.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,12/10/1968 13:45,Total Alkalinity,125.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,12/13/1960 09:00,Total Alkalinity,261.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,12/14/1967 08:00,Total Alkalinity,87.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,12/15/1954 10:30,Total Alkalinity,262.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,12/16/1952 11:15,Total Alkalinity,250.0,1.0,mg/L as CaCO3,Normal,0
Alameda,12/17/1953 10:40,Total Alkalinity,340.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,12/17/1957 14:35,Total Alkalinity,358.0,1.0,mg/L as CaCO3,Normal,0
Alameda,12/18/1956 15:00,Total Alkalinity,176.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,12/19/1955 11:30,Total Alkalinity,151.0,1.0,mg/L as CaCO3,Normal,0
Alameda,12/20/1951 14:45,Total Alkalinity,255.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,12/20/1966 11:30,Total Alkalinity,222.0,1.0,mg/L as CaCO3,Normal,0
Alameda,03/27/1961 13:05,Total Alkalinity,195.0,1.0,mg/L as CaCO3,Normal,0
Alameda,01/09/1952 00:00,Total Alkalinity,148.0,1.0,mg/L as CaCO3,Normal,0
Alameda,01/29/1953 17:15,Total Alkalinity,191.0,1.0,mg/L as CaCO3,Normal,0
Alameda,02/25/1957 10:40,Total Alkalinity,210.0,1.0,mg/L as CaCO3,Normal,0
Alameda,01/04/1961 11:35,Total Alkalinity,247.0,1.0,mg/L as CaCO3,Normal,0
Alameda,01/12/1960 13:15,Total Alkalinity,167.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,02/05/1957 15:10,Total Alkalinity,217.0,1.0,mg/L as CaCO3,Normal,0
Alameda,02/27/1961 11:15,Total Alkalinity,237.0,1.0,mg/L as CaCO3,Normal,0
Alameda,03/05/1956 11:00,Total Alkalinity,245.0,1.0,mg/L as CaCO3,Normal,0
Alameda,03/11/1958 10:30,Total Alkalinity,237.0,1.0,mg/L as CaCO3,Normal,0
Alameda,03/13/1961 11:05,Total Alkalinity,222.0,1.0,mg/L as CaCO3,Normal,0
Alameda,03/24/1958 16:30,Total Alkalinity,140.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,03/27/1961 11:35,Total Alkalinity,200.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,04/04/1960 11:15,Total Alkalinity,216.0,1.0,mg/L as CaCO3,Normal,0
Alameda,04/11/1960 11:05,Total Alkalinity,146.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,04/24/1961 11:35,Total Alkalinity,225.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,05/08/1961 14:25,Total Alkalinity,208.0,1.0,mg/L as CaCO3,Normal,0
Alameda,12/12/1960 11:40,Total Alkalinity,223.0,1.0,mg/L as CaCO3,Normal,0
Alameda,12/14/1959 15:40,Total Alkalinity,183.0,1.0,mg/L as CaCO3,Normal,0
Alameda,12/28/1959 15:45,Total Alkalinity,184.0,1.0,mg/L as CaCO3,Normal,0
Alameda,02/25/1957 13:30,Total Alkalinity,107.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,03/05/1956 11:30,Total Alkalinity,252.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,03/11/1958 10:45,Total Alkalinity,373.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,01/01/1962 00:00,Total Alkalinity,377.0,1.0,mg/L as CaCO3,Normal,0
Alameda,01/01/1963 00:00,Total Alkalinity,299.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,01/02/1961 00:00,Total Alkalinity,409.0,1.0,mg/L as CaCO3,Very High,2
Alameda,01/06/1959 12:30,Total Alkalinity,403.0,1.0,mg/L as CaCO3,Very High,2
Alameda,01/09/1952 17:00,Total Alkalinity,157.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,01/11/1954 13:45,Total Alkalinity,449.0,1.0,mg/L as CaCO3,Very High,2
Alameda,01/11/1962 00:00,Total Alkalinity,389.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,01/13/1963 00:00,Total Alkalinity,159.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,01/16/1961 00:00,Total Alkalinity,408.0,1.0,mg/L as CaCO3,Very High,2
Alameda,01/19/1963 00:00,Total Alkalinity,189.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,01/20/1962 00:00,Total Alkalinity,395.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,01/21/1962 00:00,Total Alkalinity,241.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,01/26/1961 00:00,Total Alkalinity,212.0,1.0,mg/L as CaCO3,Normal,0
Alameda,01/29/1953 17:30,Total Alkalinity,259.0,1.0,mg/L as CaCO3,Normal,0
Alameda,01/30/1953 20:50,Total Alkalinity,297.0,1.0,mg/L as CaCO3,Normal,0
Alameda,01/31/1963 00:00,Total Alkalinity,139.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,02/01/1961 00:00,Total Alkalinity,242.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,02/01/1962 00:00,Total Alkalinity,323.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,02/01/1963 00:00,Total Alkalinity,93.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,02/03/1963 00:00,Total Alkalinity,122.0,1.0,mg/L as CaCO3,Normal,0
Alameda,02/05/1957 14:00,Total Alkalinity,379.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,02/05/1961 00:00,Total Alkalinity,332.0,1.0,mg/L as CaCO3,Normal,0
Alameda,02/06/1963 00:00,Total Alkalinity,175.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,02/09/1954 13:30,Total Alkalinity,408.0,1.0,mg/L as CaCO3,Very High,2
Alameda,02/09/1962 00:00,Total Alkalinity,374.0,1.0,mg/L as CaCO3,Normal,0
Alameda,02/10/1962 00:00,Total Alkalinity,103.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,02/13/1963 00:00,Total Alkalinity,135.0,1.0,mg/L as CaCO3,Normal,0
Alameda,02/15/1962 00:00,Total Alkalinity,95.0,1.0,mg/L as CaCO3,Normal,0
Alameda,02/17/1962 00:00,Total Alkalinity,92.0,1.0,mg/L as CaCO3,Normal,0
Alameda,02/18/1961 00:00,Total Alkalinity,389.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,02/19/1959 14:40,Total Alkalinity,116.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,02/19/1963 00:00,Total Alkalinity,205.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,02/21/1962 00:00,Total Alkalinity,135.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,02/23/1963 00:00,Total Alkalinity,275.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,02/25/1957 13:10,Total Alkalinity,130.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,02/25/1957 14:15,Total Alkalinity,124.0,1.0,mg/L as CaCO3,Normal,0
Alameda,02/25/1957 14:40,Total Alkalinity,365.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,03/01/1960 00:00,Total Alkalinity,389.0,1.0,mg/L as CaCO3,Normal,0
Alameda,03/01/1961 00:00,Total Alkalinity,468.0,1.0,mg/L as CaCO3,Very High,2
Alameda,03/01/1962 00:00,Total Alkalinity,138.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,03/01/1963 00:00,Total Alkalinity,161.0,1.0,mg/L as CaCO3,Normal,0
Alameda,03/05/1956 14:50,Total Alkalinity,216.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,03/06/1962 00:00,Total Alkalinity,144.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,03/07/1962 00:00,Total Alkalinity,92.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,03/08/1954 12:45,Total Alkalinity,413.0,1.0,mg/L as CaCO3,Very High,2
Alameda,03/10/1960 00:00,Total Alkalinity,481.0,1.0,mg/L as CaCO3,Very High,2
Alameda,03/10/1962 00:00,Total Alkalinity,138.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,03/11/1958 10:00,Total Alkalinity,221.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,03/13/1963 00:00,Total Alkalinity,167.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,03/15/1961 00:00,Total Alkalinity,171.0,1.0,mg/L as CaCO3,Normal,0
Alameda,03/17/1962 00:00,Total Alkalinity,176.0,1.0,mg/L as CaCO3,Normal,0
Alameda,03/19/1961 00:00,Total Alkalinity,367.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,03/25/1963 00:00,Total Alkalinity,161.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,03/28/1962 00:00,Total Alkalinity,253.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,04/01/1960 00:00,Total Alkalinity,491.0,1.0,mg/L as CaCO3,Very High,2
Alameda,04/01/1961 00:00,Total Alkalinity,397.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,04/01/1962 00:00,Total Alkalinity,340.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,04/01/1963 00:00,Total Alkalinity,185.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,04/07/1962 00:00,Total Alkalinity,371.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,04/07/1963 00:00,Total Alkalinity,167.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,04/08/1960 00:00,Total Alkalinity,499.0,1.0,mg/L as CaCO3,Very High,2
Alameda,04/10/1956 12:55,Total Alkalinity,316.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,04/11/1961 00:00,Total Alkalinity,336.0,1.0,mg/L as CaCO3,Normal,0
Alameda,04/13/1954 13:00,Total Alkalinity,359.0,1.0,mg/L as CaCO3,Normal,0
Alameda,04/17/1962 00:00,Total Alkalinity,423.0,1.0,mg/L as CaCO3,Very High,2
Alameda,04/21/1961 00:00,Total Alkalinity,334.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,04/21/1963 00:00,Total Alkalinity,190.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,04/24/1960 00:00,Total Alkalinity,507.0,1.0,mg/L as CaCO3,Very High,2
Alameda,05/01/1960 00:00,Total Alkalinity,431.0,1.0,mg/L as CaCO3,Very High,2
Alameda,05/01/1961 00:00,Total Alkalinity,395.0,1.0,mg/L as CaCO3,Normal,0
Alameda,05/01/1962 00:00,Total Alkalinity,430.0,1.0,mg/L as CaCO3,Very High,2
Alameda,05/01/1963 00:00,Total Alkalinity,222.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,05/04/1951 00:00,Total Alkalinity,323.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,05/09/1963 00:00,Total Alkalinity,280.0,1.0,mg/L as CaCO3,Normal,0
Alameda,05/10/1954 12:45,Total Alkalinity,431.0,1.0,mg/L as CaCO3,Very High,2
Alameda,05/11/1961 00:00,Total Alkalinity,370.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,05/11/1962 00:00,Total Alkalinity,440.0,1.0,mg/L as CaCO3,Very High,2
Alameda,05/13/1953 10:30,Total Alkalinity,385.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,05/15/1960 00:00,Total Alkalinity,500.0,1.0,mg/L as CaCO3,Very High,2
Alameda,05/20/1962 00:00,Total Alkalinity,415.0,1.0,mg/L as CaCO3,Very High,2
Alameda,05/21/1961 00:00,Total Alkalinity,399.0,1.0,mg/L as CaCO3,Normal,0
Alameda,05/24/1960 00:00,Total Alkalinity,301.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,05/26/1963 00:00,Total Alkalinity,131.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,06/01/1961 00:00,Total Alkalinity,455.0,1.0,mg/L as CaCO3,Very High,2
Alameda,06/01/1962 00:00,Total Alkalinity,438.0,1.0,mg/L as CaCO3,Very High,2
Alameda,06/01/1963 00:00,Total Alkalinity,131.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,06/10/1962 00:00,Total Alkalinity,358.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,06/11/1963 00:00,Total Alkalinity,185.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,06/13/1957 10:45,Total Alkalinity,420.0,1.0,mg/L as CaCO3,Very High,2
Alameda,06/13/1957 11:30,Total Alkalinity,384.0,1.0,mg/L as CaCO3,Normal,0
Alameda,06/14/1954 12:15,Total Alkalinity,451.0,1.0,mg/L as CaCO3,Very High,2
Alameda,06/16/1962 00:00,Total Alkalinity,189.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,06/21/1956 00:00,Total Alkalinity,403.0,1.0,mg/L as CaCO3,Very High,2
Alameda,06/21/1962 00:00,Total Alkalinity,162.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,06/21/1963 00:00,Total Alkalinity,134.0,1.0,mg/L as CaCO3,Normal,0
Alameda,07/01/1962 00:00,Total Alkalinity,138.0,1.0,mg/L as CaCO3,Normal,0
Alameda,07/08/1962 00:00,Total Alkalinity,131.0,1.0,mg/L as CaCO3,Normal,0
Alameda,07/13/1959 00:00,Total Alkalinity,431.0,1.0,mg/L as CaCO3,Very High,2
Alameda,07/14/1953 13:00,Total Alkalinity,401.0,1.0,mg/L as CaCO3,Very High,2
Alameda,07/15/1962 00:00,Total Alkalinity,126.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,07/22/1962 00:00,Total Alkalinity,105.0,1.0,mg/L as CaCO3,Normal,0
Alameda,07/24/1962 00:00,Total Alkalinity,158.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,07/29/1960 00:00,Total Alkalinity,387.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,07/29/1962 00:00,Total Alkalinity,113.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,07/30/1956 11:30,Total Alkalinity,395.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,07/30/1956 11:55,Total Alkalinity,413.0,1.0,mg/L as CaCO3,Very High,2
Alameda,08/01/1959 00:00,Total Alkalinity,430.0,1.0,mg/L as CaCO3,Very High,2
Alameda,08/01/1960 00:00,Total Alkalinity,340.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,08/01/1962 00:00,Total Alkalinity,128.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,08/05/1961 00:00,Total Alkalinity,360.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,08/12/1960 00:00,Total Alkalinity,340.0,1.0,mg/L as CaCO3,Normal,0
Alameda,08/14/1961 00:00,Total Alkalinity,325.0,1.0,mg/L as CaCO3,Normal,0
Alameda,08/15/1962 00:00,Total Alkalinity,207.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,08/16/1959 00:00,Total Alkalinity,460.0,1.0,mg/L as CaCO3,Very High,2
Alameda,08/18/1953 00:00,Total Alkalinity,445.0,1.0,mg/L as CaCO3,Very High,2
Alameda,08/18/1962 00:00,Total Alkalinity,126.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,08/23/1961 00:00,Total Alkalinity,351.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,09/01/1961 00:00,Total Alkalinity,377.0,1.0,mg/L as CaCO3,Normal,0
Alameda,09/01/1962 00:00,Total Alkalinity,108.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,09/10/1960 00:00,Total Alkalinity,357.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,09/11/1962 00:00,Total Alkalinity,125.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,09/21/1962 00:00,Total Alkalinity,115.0,1.0,mg/L as CaCO3,Normal,0
Alameda,09/23/1953 12:00,Total Alkalinity,426.0,1.0,mg/L as CaCO3,Very High,2
Alameda,10/01/1962 00:00,Total Alkalinity,122.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,10/10/1951 16:30,Total Alkalinity,490.0,1.0,mg/L as CaCO3,Very High,2
Alameda,10/13/1953 13:30,Total Alkalinity,416.0,1.0,mg/L as CaCO3,Very High,2
Alameda,10/13/1962 00:00,Total Alkalinity,98.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,10/16/1962 00:00,Total Alkalinity,144.0,1.0,mg/L as CaCO3,Normal,0
Alameda,11/01/1962 00:00,Total Alkalinity,137.0,1.0,mg/L as CaCO3,Normal,0
Alameda,11/13/1962 00:00,Total Alkalinity,146.0,1.0,mg/L as CaCO3,Normal,0
Alameda,11/15/1960 00:00,Total Alkalinity,344.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,11/16/1953 13:10,Total Alkalinity,456.0,1.0,mg/L as CaCO3,Very High,2
Alameda,11/16/1956 14:45,Total Alkalinity,441.0,1.0,mg/L as CaCO3,Very High,2
Alameda,11/23/1962 00:00,Total Alkalinity,133.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,11/29/1961 00:00,Total Alkalinity,343.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,12/01/1960 00:00,Total Alkalinity,262.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,12/01/1961 00:00,Total Alkalinity,297.0,1.0,mg/L as CaCO3,Normal,0
Alameda,12/01/1962 00:00,Total Alkalinity,264.0,1.0,mg/L as CaCO3,Normal,0
Alameda,12/02/1957 10:00,Total Alkalinity,469.0,1.0,mg/L as CaCO3,Very High,2
Alameda,12/08/1960 00:00,Total Alkalinity,350.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,12/09/1961 00:00,Total Alkalinity,338.0,1.0,mg/L as CaCO3,Normal,0
Alameda,12/11/1962 00:00,Total Alkalinity,225.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,12/15/1953 14:30,Total Alkalinity,464.0,1.0,mg/L as CaCO3,Very High,2
Alameda,12/20/1960 00:00,Total Alkalinity,423.0,1.0,mg/L as CaCO3,Very High,2
Alameda,12/20/1961 00:00,Total Alkalinity,382.0,1.0,mg/L as CaCO3,Normal,0
Alameda,12/20/1962 00:00,Total Alkalinity,220.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,01/11/1961 14:45,Total Alkalinity,376.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,01/29/1953 18:00,Total Alkalinity,200.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,01/31/1951 15:30,Total Alkalinity,166.0,1.0,mg/L as CaCO3,Normal,0
Alameda,02/19/1959 13:45,Total Alkalinity,110.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,02/25/1957 15:00,Total Alkalinity,110.0,1.0,mg/L as CaCO3,Normal,0
Alameda,04/10/1956 13:25,Total Alkalinity,220.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,01/09/1952 10:30,Total Alkalinity,159.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,01/10/1961 10:00,Total Alkalinity,402.0,1.0,mg/L as CaCO3,Very High,2
Alameda,01/10/1963 11:40,Total Alkalinity,351.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,01/10/1964 11:30,Total Alkalinity,230.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,01/12/1960 10:45,Total Alkalinity,363.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,01/13/1967 08:30,Total Alkalinity,226.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,01/14/1965 15:45,Total Alkalinity,161.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,01/14/1966 14:15,Total Alkalinity,213.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,01/30/1953 11:45,Total Alkalinity,208.0,1.0,mg/L as CaCO3,Normal,0
Alameda,02/03/1960 10:35,Total Alkalinity,187.0,1.0,mg/L as CaCO3,Normal,0
Alameda,02/03/1964 15:50,Total Alkalinity,194.0,1.0,mg/L as CaCO3,Normal,0
Alameda,02/05/1963 11:00,Total Alkalinity,167.0,1.0,mg/L as CaCO3,Normal,0
Alameda,02/07/1962 11:40,Total Alkalinity,403.0,1.0,mg/L as CaCO3,Very High,2
Alameda,02/08/1965 15:45,Total Alkalinity,180.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,02/09/1966 17:00,Total Alkalinity,190.0,1.0,mg/L as CaCO3,Normal,0
Alameda,02/10/1959 12:00,Total Alkalinity,244.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,02/14/1961 10:20,Total Alkalinity,266.0,1.0,mg/L as CaCO3,Normal,0
Alameda,02/25/1957 15:00,Total Alkalinity,110.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,03/01/1965 17:00,Total Alkalinity,202.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,03/02/1960 10:15,Total Alkalinity,221.0,1.0,mg/L as CaCO3,Normal,0
Alameda,03/02/1964 13:30,Total Alkalinity,199.0,1.0,mg/L as CaCO3,Normal,0
Alameda,03/03/1966 17:40,Total Alkalinity,213.0,1.0,mg/L as CaCO3,Normal,0
Alameda,03/04/1959 09:00,Total Alkalinity,181.0,1.0,mg/L as CaCO3,Normal,0
Alameda,03/06/1963 20:30,Total Alkalinity,212.0,1.0,mg/L as CaCO3,Normal,0
Alameda,03/07/1961 10:30,Total Alkalinity,276.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,03/08/1954 11:45,Total Alkalinity,246.0,1.0,mg/L as CaCO3,Normal,0
Alameda,03/15/1962 08:14,Total Alkalinity,167.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,03/24/1958 16:00,Total Alkalinity,126.0,1.0,mg/L as CaCO3,Normal,0
Alameda,04/02/1959 09:30,Total Alkalinity,208.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,04/04/1977 15:30,Total Alkalinity,246.0,1.0,mg/L as CaCO3,Normal,0
Alameda,04/04/1990 08:50,Total Alkalinity,271.0,1.0,mg/L as CaCO3,Normal,0
Alameda,04/06/1962 12:00,Total Alkalinity,185.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,04/06/1965 14:00,Total Alkalinity,203.0,1.0,mg/L as CaCO3,Normal,0
Alameda,04/08/1963 12:15,Total Alkalinity,156.0,1.0,mg/L as CaCO3,Normal,0
Alameda,04/10/1964 10:30,Total Alkalinity,230.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,04/11/1961 12:15,Total Alkalinity,266.0,1.0,mg/L as CaCO3,Normal,0
Alameda,04/12/1960 10:35,Total Alkalinity,253.0,1.0,mg/L as CaCO3,Normal,0
Alameda,04/12/2017 12:58,Total Alkalinity,230.0,1.0,mg/L as CaCO3,Normal,0
Alameda,04/13/1966 17:25,Total Alkalinity,245.0,1.0,mg/L as CaCO3,Normal,0
Alameda,04/14/1987 13:30,Total Alkalinity,102.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,04/16/2014 00:00,Total Alkalinity,234.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,04/17/1980 17:00,Total Alkalinity,126.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,04/17/2012 08:00,Total Alkalinity,98.0,1.0,mg/L as CaCO3,Normal,0
Alameda,04/19/1979 17:15,Total Alkalinity,79.0,1.0,mg/L as CaCO3,Normal,0
Alameda,04/20/2011 06:19,Total Alkalinity,256.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
